Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5242,CA-2016-110730,9/23/2016,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-SU-10004737,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0,3.6936
5243,CA-2017-146367,8/4/2017,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,Binders,Avery Durable Poly Binders,3.318,3,0.8,-5.6406
5244,CA-2016-149454,7/25/2016,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,OFF-BI-10003694,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0,4.8024
5245,CA-2016-156265,8/2/2016,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001691,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522
5248,US-2015-168914,5/21/2015,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584
5249,US-2017-110989,11/3/2017,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3,0,10.875
5250,CA-2015-106215,4/16/2015,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,Fasteners,Staples,12.576,4,0.2,4.0872
5251,US-2016-169369,12/12/2016,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0,19.996
5253,CA-2015-132318,10/30/2015,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-AP-10000026,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,3,0,53.0439
5254,US-2014-131982,3/7/2014,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
5255,CA-2015-125185,3/5/2015,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098
5257,CA-2016-130078,8/8/2016,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270,Paper,Xerox 1954,10.56,2,0,4.752
5258,US-2017-114034,1/3/2017,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Paper,Xerox 1905,38.88,6,0,18.6624
5259,US-2017-115595,10/9/2017,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,0,16.544
5260,CA-2017-158722,10/20/2017,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,Paper,Xerox 1887,45.528,3,0.2,15.9348
5261,CA-2014-105165,9/7/2014,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
5266,CA-2017-147452,9/30/2017,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
5269,US-2017-114657,11/16/2017,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,TEC-MA-10003173,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,4,0,24.1224
5270,CA-2017-144484,9/11/2017,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0,11.6496
5272,CA-2017-125913,1/16/2017,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0,8.0968
5274,US-2016-158309,11/26/2016,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,OFF-BI-10000145,Binders,Zipper Ring Binder Pockets,3.744,4,0.7,-2.6208
5275,CA-2015-162887,11/7/2015,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East,FUR-CH-10000595,Chairs,Safco Contoured Stacking Chairs,715.2,3,0,178.8
5276,CA-2017-147333,12/14/2017,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0,70.312
5278,CA-2014-113859,9/13/2014,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,FUR-CH-10004698,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176
5279,CA-2014-159681,12/7/2014,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Paper,Xerox 1909,105.52,4,0,48.5392
5280,US-2017-104094,9/7/2017,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002134,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1,0,1.8872
5281,CA-2017-152709,10/7/2017,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.2352
5282,CA-2015-105158,9/5/2015,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568
5284,CA-2014-133424,3/30/2014,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Storage,Sterilite Show Offs Storage Containers,15.84,3,0,0
5286,CA-2017-105991,5/5/2017,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-EN-10002600,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,0.2,7.434
5289,US-2017-136784,4/30/2017,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000675,Paper,Xerox 1919,163.96,4,0,80.3404
5290,CA-2014-146283,9/8/2014,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10002259,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.2664
5293,CA-2017-151218,6/20/2017,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,Storage,Plastic Stacking Crates & Casters,4.464,1,0.2,0.3348
5294,CA-2015-111073,12/26/2015,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Tables,KI Adjustable-Height Table,51.588,1,0.4,-15.4764
5295,CA-2017-144883,8/15/2017,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Labels,Avery 495,50.4,8,0,23.184
5296,CA-2017-142174,3/4/2017,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Paper,Xerox 1934,89.568,2,0.2,32.4684
5297,CA-2017-108791,7/27/2017,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furnishings,Tensor Computer Mounted Lamp,14.89,1,0,4.0203
5299,CA-2016-106656,9/23/2016,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Envelopes,Poly String Tie Envelopes,4.08,2,0,1.9176
5301,CA-2016-113831,5/30/2016,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Tables,Hon Rectangular Conference Tables,2275.5,10,0,386.835
5304,US-2014-139500,11/16/2014,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656
5305,US-2014-166310,9/21/2014,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476
5306,US-2016-168410,2/21/2016,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0,28.959
5309,CA-2017-131254,11/19/2017,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.3998
5312,CA-2016-123414,8/21/2016,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-LA-10004559,Labels,Avery 49,9.216,4,0.2,3.3408
5314,CA-2017-137876,4/30/2017,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0,21.4368
5316,CA-2016-154060,5/2/2016,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Chairs,"Global Stack Chair without Arms, Black",187.056,9,0.2,11.691
5317,US-2017-162558,10/2/2017,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.3284
5324,CA-2017-134439,9/18/2017,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98
5325,CA-2015-119508,12/4/2015,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0,6.253
5327,CA-2015-152681,1/17/2015,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2,0,2.004
5328,CA-2014-130813,1/6/2014,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Paper,Xerox 225,19.44,3,0,9.3312
5329,CA-2015-120320,3/5/2015,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2,0.2,2.394
5330,CA-2016-111941,12/25/2016,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001524,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,11.7488
5331,CA-2016-123120,9/4/2016,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0,24.9366
5334,CA-2014-103331,8/26/2014,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0,4.0584
5337,CA-2015-169278,5/21/2015,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
5338,CA-2017-111577,10/16/2017,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Paper,Green Bar Computer Printout Paper,307.776,7,0.2,111.5688
5339,CA-2015-146486,11/9/2015,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Storage,Tennsco Industrial Shelving,244.55,5,0,4.891
5343,US-2014-168501,11/21/2014,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Envelopes,Poly String Tie Envelopes,1.632,1,0.2,0.5508
5345,CA-2015-112053,10/11/2015,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,TEC-AC-10002550,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1,0,2.2365
5346,CA-2017-108539,3/21/2017,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
5349,CA-2015-149811,1/4/2015,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0,15.5232
5351,US-2017-103814,12/9/2017,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Paper,Xerox 1884,143.856,9,0.2,48.5514
5352,CA-2016-123932,9/6/2016,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Paper,Advantus Motivational Note Cards,41.92,4,0.2,15.196
5354,US-2016-101616,9/3/2016,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Binders,Heavy-Duty E-Z-D Binders,87.28,8,0,41.0216
5355,CA-2014-113768,5/13/2014,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.2,20.9592
5357,CA-2016-138037,9/29/2016,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534
5358,CA-2014-150490,8/5/2014,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0,1.636
5361,US-2017-126060,4/14/2017,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192
5362,CA-2017-100951,6/9/2017,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057
5363,CA-2016-122017,12/29/2016,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904
5365,CA-2014-123477,1/18/2014,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864
5366,CA-2016-107790,11/20/2016,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,0.2,13.2293
5367,CA-2017-158071,6/10/2017,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
5370,CA-2017-147403,9/10/2017,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Paper,Xerox 1906,85.056,3,0.2,28.7064
5371,US-2017-136721,4/8/2017,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0,71.2296
5373,CA-2015-118738,10/24/2015,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003177,Paper,Xerox 1999,15.552,3,0.2,5.4432
5376,CA-2017-134152,5/27/2017,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
5378,CA-2014-125542,12/5/2014,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147
5380,CA-2016-136021,8/14/2016,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Paper,Array Memo Cubes,15.54,3,0,7.6146
5382,CA-2016-149195,9/5/2016,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Paper,Xerox 202,25.92,5,0.2,9.072
5385,CA-2017-161410,6/26/2017,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Phones,Bose SoundLink Bluetooth Speaker,358.2,3,0.4,41.79
5387,CA-2017-152786,3/12/2017,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Binders,Avery Non-Stick Binders,40.41,9,0,18.5886
5388,CA-2017-164707,2/18/2017,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.4985
5391,CA-2017-163874,11/10/2017,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Binders,GBC Imprintable Covers,26.352,3,0.2,9.5526
5392,US-2014-123183,11/19/2014,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Labels,Avery 480,22.5,6,0,10.8
5396,CA-2014-104829,11/18/2014,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,0,9.891
5397,US-2016-147340,9/24/2016,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,Furnishings,Nu-Dell Executive Frame,63.2,5,0,23.384
5398,CA-2016-145492,11/20/2016,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31
5399,CA-2016-163202,9/27/2016,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,OFF-BI-10002764,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349
5400,CA-2016-117681,4/9/2016,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549
5401,CA-2017-132262,9/21/2017,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158
5403,CA-2017-123043,8/24/2017,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003910,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71
5405,US-2016-143280,2/22/2016,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10002398,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
5408,CA-2017-108854,12/8/2017,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,4,0,40.4432
5412,CA-2017-166856,9/18/2017,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528
5414,CA-2016-153157,9/11/2016,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0,62.93
5415,US-2017-125647,9/23/2017,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752
5418,CA-2014-132542,10/6/2014,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Binders,GBC VeloBinder Strips,15.36,2,0,7.68
5419,CA-2015-110877,10/23/2015,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004621,Paper,Xerox 212,36.288,7,0.2,12.7008
5421,US-2016-151827,3/31/2016,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Phones,LG Exalt,280.782,3,0.4,-60.8361
5423,US-2016-163258,12/29/2016,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10000138,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312
5424,CA-2017-103009,11/3/2017,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Paper,Xerox 1963,26.4,5,0,11.88
5425,US-2017-120649,1/20/2017,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-AR-10001545,Art,Newell 326,3.52,2,0,1.0208
5426,CA-2016-153598,12/3/2016,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98
5428,US-2016-108497,6/14/2016,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245
